doc_id,text,topic,probability
794,penstv semangat luar biasa civitas akademika pens ikut ragam giat merdeka sambut hut ke ri politeknik elektronika negeri pens gelar bagai giat merdeka mulai dari upacara bendera agustus hingga lomba seru yang laksana di lapang basket d pens giat yang langsung pada rabu ini ikut oleh sivitas akademika pens dengan antusias lepas dua tahun raya merdeka di tengah pandemi covid cara batas saksi lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.8341016
795,prosesi seleksi wawancara anggota satu tugas cegah dan tanggulang keras seksual satgas ppks usai laksana pada senin di ruang sidang gedung d lantai calon satgas ppks yang anggota dari tenaga didik tenaga didik dan mahasiswa pens akan lalu bagai proses seleksi belum daftar pada portal ppks pusat seleksi yang mulai sejak jaring daftar yang nanti akan tugas untuk bantu proses cegah dan tangan keras seksual bentuk satgas ini rupa amanat dari atur menteri didik budaya riset dan teknologi nomor tahun tentang cegah dan tangan keras seksual ppks di lingkung guru tinggi berita lengkap dapat baca di cerdasberkarakterkemdikbudri politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.73337245
796,harga dari ajang internasional kembali bawa pulang oleh mahasiswa pens tim nama caffeine yang anggota mahasiswa pens mahasiswa korea selatan dan mahasiswa maroko hasil raih juara pada creativity station yang helat cara daring lalu zoom video conference rupa giat rutin beyond engineering education bee project giat ini selenggara oleh pus national university pnu ministry of trade industry and energy korea selatan serta kerja sama dengan beberapa guru tinggi di indonesia korea selatan dan maroko tak hanya harga tim tiga mahasiswa pens lain turut raih harga best team member pada kompetisi yang helat di hari jumat hingga rabu sebut berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.8113971
797,flash news agustus pens jadi juara umum kmipn prestasi ukm ec serta lantik dan kukuh ormawa pens pens bagai kampus tradisi juara hasil mrmpertahankan gelar juara umum pada kmipn selain itu ukm ec yang laga pada ajang pec mampu menang lomba dalam bagai bidang pada bulan agustus ini juga dapat ganti urus ormawa pens yakni bem dan dpm tiga berita sebut kami rangkum lama detik dalam flash news lengkap di pensjoss politeknik politeknikjoss penstv flashnews vokasimenguatkanindonesia,-1,0.7571663
798,eepis bidikmisi organization ebio usai gelar gathering kipk yang ikut oleh mahasiswa baru terima kartu indonesia pintarkuliah kipk pens yang tajuk jalin ikat wujud harap pada sabtu giat ini laksana di hall d kampus pens bagai bentuk kenal informasi kait kipk yang ada di pens serta tumbuh tali saudara antara mahasiswa kipk dr tri budi santoso st mt selaku wakil direktur iii bidang mahasiswa dan sumber daya manusia pens juga turut hadir dalam giat sebut sekaligus beri arah untuk jadi mahasiswa yang aktif dan saling kuat lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.82442504
799,kenal game developer dan erat silahturahmi antar mahasiswa giat game jam internal season usai helat oleh program studi sarjana terap teknologi game pens telah lama kurun waktu dua tahun selenggara cara daring akibat ada pandemi giat yang langsung lama tiga hari ini kembali laksana cara luring di ruang laboratorium studio game lt gedung d pens giat sebut ikut oleh mahasiswa angkat prodi game technology gt mulai dari tahun angkat hingga alumni berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,2,0.92142576
800,lanjut studi di luar negeri rupa impi banyak orang tidak kecuali mahasiswa pens sebab dengan ajar di negara asing mahasiswa dapat dapat wawas dan relasi yang lebih luas serta milik alam internasional pada sabtu lalu pens internasional cooperation office pico gelar webinar tajuk study and work abroad dengan undang empat alumni inspiratif yang milik alam studi dan kerja di luar negeri tuju dari laksana webinar ini adalah untuk motivasi mahasiswa pens agar bisa lanjut studi dan titi karir di luar negeri berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.77330303
801,penstv sidang buka senat kukuh mahasiswa baru pens sidang buka senat dan studium generale dalam rangka kukuh mahasiswa baru pens tahun akademik usai selenggara pada jumat di lapang merah gedung d pens banyak mahasiswa kukuh diri dari mahasiswa pascasarjana terap sarjana terap dan diploma mahasiswa pjj serta psdku lamongan dan sumenep ikut giat ini cara online lalu zoom video conference saksi lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.85645
802,open recruitment ent th gen hello freshmen fellas theres a good news for you who have an interest in journalism or web development and networking ent crews will do open recruitment of th generation yeayy come and join us please prepare yourself as best as you can how to join us submit your registration form and other required files to entpensacid or you can click the link on entcrewss bio starts from august th until september th make sure that you are stay tuned to our social media for further informations if you have any questions please contact wame yoga best regards ent politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia ent entgen,0,0.43454984
803,breakout seru big bad wolf book sale di telah dua tahun pandemi covid bazar buku internasional big bad wolf books bbw kembali hadir di pada hingga juli di jx international jalan ahmad yani kota pahlawan jadi kota pertama dalam rangkai tournya di indonesia juta buku dengan judul baru dan ada diskon riah mulai dari siap tani masyarakat indonesia pada ajang ini lengkap dapat lihat di,-1,0.60266805
804,motivational talks from pens alumni study and work abroad hi everyone were back with another sharing session kuliah atau kerja di luar negeri adalah impi banyak orang dan ada banyak pilih negara untuk kunjung untuk beri informasi kait ajar maupun kerja di luar negeri di beberapa negara kami dengan bangga sembah motivational talks from pens alumni study and work abroad dengan bicara yang luar biasa imam mustafa kamal pens irin tri anggraini pens muhammad irfan masudi pens durrotun nashihin pens sharing session akan ada pada hari sabtu agustus pukul wib untuk dapat ikut sharing session kalian dapat unjung taut ikut pensidpicoalumnitalk lets join us this saturday picopens thank you and have a great day everyone politeknik politeknikjoss pens penjoss vokasikuatmenguatkanindonesia pico internationaloffice letsexploretheworld studyabroad workabroad,0,0.6746818
805,selamat tempuh semester gasal tahun ajar ingat hidup kampus dengan terus asah jangan habis waktu untuk keluh kesah semangat dalam hadap semester baru ini moga selalu dapat kesempatankesempatan yang baik ke depan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,4,0.88000154
806,selamat dan sukses atas capai ukm eepis english community ec ecpens pens yang raih juara debate runner up news casting runner up story telling runner up speech runner up debate di ajang polije english competition pec politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampustradisijuara,0,0.67302716
807,bagai negara pulau dengan wilayah air yang sangat luas indonesia rupa salah satu negara maritim besar di dunia tuju ingat hari maritim nasional tiap tahun supaya masyarakat indonesia sadar dan erti akan potensi besar yang milik juga ingat segala upaya yang telah laku perintah tentang maritim indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harimaritim harimaritimnasional,0,0.70969963
808,ikut kutip dian candra kusuma general manager it security platform pt telekomunikasi seluler saat sidang buka senat dan studium general dalam rangka kukuh mahasiswa baru pens tahun akademik jumat agustus politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia pengukuhanmahasiswabaru,0,0.74050385
809,sidang buka senat dan studium generale dalam rangka kukuh mahasiswa baru pens tahun akademik usai selenggara pada jumat di lapang merah gedung d pens banyak mahasiswa kukuh diri dari mahasiswa pascasarjana terap sarjana terap dan diploma mahasiswa pjj serta psdku lamongan dan sumenep ikut giat ini cara online lalu zoom video conference lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.8739195
810,dalam rangka ingat hari ulang tahun ke republik indonesia politeknik elektronika negeri pens gelar upacara bendera yang laksana di lapang basket d pens pada rabu telah langsung upacara untuk jaga semangat merdeka dapat bagai lomba yang turut ikut oleh sivitas akademika pens antusiasme serta dalam ikut upacara dan lomba kali ini tunjuk dengan semangat yang gelora sambut hari merdeka lepas dua tahun pandemi covid yang laksana cara batas lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.8276317
811,penstv laksana kongres ikat alumni politeknik elektronika negeri ika pens laksana pada sabtu kali ini kongres ika pens helat tanpa laksana reuni akbar kendati beda dengan tahun belum giat ini sukses gelar di ruang auditorium lantai gedung pascasarjana pens dengan penuh suka cita tidak hanya itu giat ini juga hadir oleh prof dr ir muhammad nuh dea yang rupa mantan direktur dua pens bagai speaker lengkap di polteknik politeknikjoss pens pensjoss vokasimenguatkanindonesia ikapens,0,0.8226649
812,direktur dan civitas akademika politeknik elektronika negeri ucap dirgahayu republik indonesia ke pulih lebih cepat bangkit lebih kuat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia dirgahayurepublikindonesia hutri,0,0.8100675
813,sidoarjo slice service learning in computer engineering program studi teknik komputer politeknik elektronika negeri pens selenggara abdi kepada masyrakat dengan judul terap sistem embedded tepat guna di lingkung smk negeri sidoarjo pada senin giat ini ikut oleh dosen karyawan dan mahasiswa di lingkung prodi teknik komputer pens turut hadir juga kepala sekolah guru dan siswa siswi smkn sidoarjo dengan manfaat teknologi utk sistem green house ini harap mampu beri banyak manfaat bagi sekolah lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia pengabdianmasyarakat,0,0.7169527
814,marak kembang bisnis milenial departemen kewirausahaan himpun mahasiswa teknik komputer hmce pens dengan webinar kewirausahaan hadir tema inovasi kreatif bangun start up di era milenial meski laksana pada waktu weekend yakni minggu hal ini tidak halang antusiasme serta yang buka untuk umum ini pada giat cara daring lalu zoom video conference ahli bidang start up yakni founder tutor teknik rizky pratama turut hadir dan beri wawas kena proses lahir start up serta tumbuh motivasi jiwa wirausaha para milenial berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.7281281
815,hari pramuka ingat tiap tanggal agustus tahun ini ingat hari pramuka sekaligus jadi momentum tahun kiprah gera pramuka di indonesia tema yang ambil adalah abdi tanpa batas untuk bangun tangguh bangsa satu pramuka satu indonesia selamat hari pramuka ke satyaku darma darma bakti politeknikpoliteknikjosspenspensjossvokasikuatmenguatkanindonesiaharipramuka,0,0.65962696
816,kongres ikat alumni politeknik elektronika negeri ikapens kembali helat di auditorium gedung pascasarjana lantai pada sabtu angkat topik bangga jadi alumni pens kongres sebut turut undang dua bicara bicara pertama yakni mantan direktur pens sekaligus mantan menteri didik nasional indonesia prof dr ir muhammad nuh dea bicara dua adalah ali baraja selaku tokoh alumni pens yang sukses jadi owner dan direktur pt abakus informindo systems yang gerak bidang computer systems equipment berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.7807375
817,pens tv pkkmb pens semangat mahasiswa baru pasca pandemi rangkai kenal hidup kampus mahasiswa baru pkkmb sukses di gelar oleh pens lama tiga hari cara luring dan daring hall gedung d jadi lokasi utama laksana pkkmb ini serta yang rupa mahasiswa baru pens mampu tunjuk semangat dan antusiasme lama langsung giat bagai materi yang beri dalam pkkmb pens ini akan bekal mahasiswa nanti saksi lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.8125973
818,pens tv final project competition mahasiswa tingkat akhir pens pamer karya telah dua tahun laksana final project competition fpc cara daring tahun ini ajang fpc sukses laksana cara luring lama dua hari hitung sejak selasa ruang auditorium lantai gedung pascasarjana politeknik elektronika negeri pens jadi lokasi gelar pamer proyek akhir sebut giat yang ikut oleh mahasiswa pens tingkat akhir ini tuju untuk beri apresiasi pada karya proyek akhir para serta untuk video selengakapnya bisa anda lihat di youtube pens tv politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,0,0.8049084
